17:36:09.668 [http-nio-9001-exec-10] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:36:09.668 [http-nio-9001-exec-10] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:36:09.917 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:36:09.917 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:36:09.917 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:36:09.917 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:36:09.917 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:36:09.917 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:36:09.921 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:36:09.921 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:37:36.895 [quartzScheduler_QuartzSchedulerThread] WARN  com.alibaba.druid.pool.DruidAbstractDataSource  - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/quartz?useUnicode=true&characterEncoding=UTF-8&serverTimezone=UTC, version : 1.2.4, lastPacketReceivedIdleMillis : 152423
17:38:25.575 [http-nio-9001-exec-4] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:38:25.575 [http-nio-9001-exec-4] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:38:25.575 [http-nio-9001-exec-4] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:38:25.942 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:38:25.942 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:38:25.942 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:38:25.943 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:38:25.943 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:38:25.943 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:38:25.948 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:38:25.948 [http-nio-9001-exec-8] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:38:28.974 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:38:28.974 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:38:28.974 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
